
# Surface 0 of 1 surfaces

# Curve title: ""MAC_example_omega.csv""

# Contour 0, label:      6.9
-0.3 -0.486625  1.1 
-0.256772 -0.5  1.1 
-0.2 -0.510253  1.1 
-0.1 -0.526002  1.1 
 0 -0.540062  1.1 
 0.1 -0.552053  1.1 
 0.2 -0.562083  1.1 
 0.3 -0.571481  1.1 
 0.4 -0.584439  1.1 
 0.5 -0.597196  1.1 
 0.529138 -0.6  1.1 
 0.6 -0.608388  1.1 
 0.695685 -0.6  1.1 
 0.7 -0.599483  1.1 
 0.8 -0.573565  1.1 
 0.9 -0.540234  1.1 
 1 -0.506161  1.1 
 1.02157 -0.5  1.1 
 1.1 -0.47374  1.1 
 1.2 -0.448914  1.1 
 1.3 -0.432177  1.1 
 1.4 -0.423468  1.1 
 1.5 -0.422939  1.1 
 1.6 -0.43046  1.1 
 1.7 -0.445566  1.1 
 1.8 -0.467485  1.1 
 1.9 -0.495263  1.1 
 1.91427 -0.5  1.1 
 2 -0.531162  1.1 
 2.1 -0.570674  1.1 
 2.1703 -0.6  1.1 
 2.2 -0.614648  1.1 
 2.3 -0.663828  1.1 
 2.3769 -0.7  1.1 
 2.4 -0.71382  1.1 
 2.5 -0.768582  1.1 
 2.56476 -0.8  1.1 
 2.6 -0.82355  1.1 
 2.7 -0.878516  1.1 
 2.74646 -0.9  1.1 
 2.8 -0.938202  1.1 
 2.9 -0.988784  1.1 
 2.92732 -1  1.1 
 3 -1.05814  1.1 
 3.09594 -1.1  1.1 

 5.80128 -0.2  1.1 
 5.8 -0.20694  1.1 
 5.78138 -0.3  1.1 
 5.74904 -0.4  1.1 
 5.70621 -0.5  1.1 
 5.7 -0.511391  1.1 
 5.64745 -0.6  1.1 
 5.6 -0.669011  1.1 
 5.57648 -0.7  1.1 
 5.5 -0.788994  1.1 
 5.4895 -0.8  1.1 
 5.4 -0.884078  1.1 
 5.38124 -0.9  1.1 
 5.3 -0.962131  1.1 
 5.24592 -1  1.1 
 5.2 -1.02881  1.1 
 5.1 -1.08599  1.1 
 5.07209 -1.1  1.1 
 5 -1.13167  1.1 
 4.9 -1.17104  1.1 
 4.81742 -1.2  1.1 
 4.8 -1.20508  1.1 
 4.7 -1.22715  1.1 
 4.6 -1.24428  1.1 
 4.5 -1.25572  1.1 
 4.4 -1.26038  1.1 
 4.3 -1.25663  1.1 
 4.2 -1.24129  1.1 
 4.1 -1.20778  1.1 
 4.084 -1.2  1.1 
 4.1 -1.1177  1.1 
 4.10184 -1.1  1.1 
 4.16372 -1  1.1 
 4.2 -0.959155  1.1 
 4.23856 -0.9  1.1 
 4.3 -0.833904  1.1 
 4.32496 -0.8  1.1 
 4.4 -0.722855  1.1 
 4.41865 -0.7  1.1 
 4.5 -0.617183  1.1 
 4.51494 -0.6  1.1 
 4.6 -0.512458  1.1 
 4.61126 -0.5  1.1 
 4.7 -0.407488  1.1 
 4.707 -0.4  1.1 
 4.8 -0.302936  1.1 
 4.80286 -0.3  1.1 
 4.9 -0.200581  1.1 
 4.9006 -0.2  1.1 
 5 -0.102918  1.1 
 5.00331 -0.1  1.1 
 5.1 -0.0127299  1.1 
 5.11631  0  1.1 
 5.2  0.0672456  1.1 
 5.24962  0.1  1.1 
 5.3  0.134498  1.1 
 5.4  0.184685  1.1 
 5.45719  0.2  1.1 
 5.5  0.211837  1.1 
 5.6  0.20914  1.1 
 5.62414  0.2  1.1 
 5.7  0.157969  1.1 
 5.74792  0.1  1.1 
 5.79177  0  1.1 
 5.8 -0.0523727  1.1 
 5.80549 -0.1  1.1 
 5.80128 -0.2  1.1 


# Contour 30, label:      0.9
-0.3 -0.470875  0.9 
-0.205868 -0.5  0.9 
-0.2 -0.50106  0.9 
-0.1 -0.514204  0.9 
 0 -0.525733  0.9 
 0.1 -0.53534  0.9 
 0.2 -0.543115  0.9 
 0.3 -0.550115  0.9 
 0.4 -0.559164  0.9 
 0.5 -0.576282  0.9 
 0.6 -0.585219  0.9 
 0.7 -0.56432  0.9 
 0.8 -0.525636  0.9 
 0.864475 -0.5  0.9 
 0.9 -0.477969  0.9 
 1 -0.432439  0.9 
 1.09665 -0.4  0.9 
 1.1 -0.398726  0.9 
 1.2 -0.372205  0.9 
 1.3 -0.356041  0.9 
 1.4 -0.348857  0.9 
 1.5 -0.349957  0.9 
 1.6 -0.358799  0.9 
 1.7 -0.374818  0.9 
 1.8 -0.397404  0.9 
 1.80899 -0.4  0.9 
 1.9 -0.426458  0.9 
 2 -0.460409  0.9 
 2.1 -0.498209  0.9 
 2.10433 -0.5  0.9 
 2.2 -0.541775  0.9 
 2.3 -0.58618  0.9 
 2.33054 -0.6  0.9 
 2.4 -0.634758  0.9 
 2.5 -0.682333  0.9 
 2.53868 -0.7  0.9 
 2.6 -0.732297  0.9 
 2.7 -0.77937  0.9 
 2.74834 -0.8  0.9 
 2.8 -0.826671  0.9 
 2.9 -0.87025  0.9 
 2.98095 -0.9  0.9 
 3 -0.909118  0.9 
 3.1 -0.947385  0.9 
 3.2 -0.97644  0.9 
 3.3 -0.997927  0.9 
 3.3151 -1  0.9 
 3.4 -1.01661  0.9 
 3.5 -1.02506  0.9 
 3.6 -1.02206  0.9 
 3.7 -1.00512  0.9 
 3.71608 -1  0.9 
 3.8 -0.979252  0.9 
 3.9 -0.938175  0.9 
 3.96127 -0.9  0.9 
 4 -0.88139  0.9 
 4.1 -0.815349  0.9 
 4.1181 -0.8  0.9 
 4.2 -0.744319  0.9 
 4.2512 -0.7  0.9 
 4.3 -0.663499  0.9 
 4.37081 -0.6  0.9 
 4.4 -0.575921  0.9 
 4.48091 -0.5  0.9 
 4.5 -0.482777  0.9 
 4.5844 -0.4  0.9 
 4.6 -0.384839  0.9 
 4.68356 -0.3  0.9 
 4.7 -0.283104  0.9 
 4.78027 -0.2  0.9 
 4.8 -0.179018  0.9 
 4.87628 -0.1  0.9 
 4.9 -0.0744778  0.9 
 4.97343  0  0.9 
 5  0.0282467  0.9 
 5.07395  0.1  0.9 
 5.1  0.126673  0.9 
 5.18099  0.2  0.9 
 5.2  0.21828  0.9 
 5.29925  0.3  0.9 
 5.3  0.300658  0.9 
 5.4  0.367872  0.9 
 5.46337  0.4  0.9 
 5.5  0.420062  0.9 
 5.6  0.450461  0.9 
 5.7  0.4541  0.9 
 5.8  0.42207  0.9 
 5.83069  0.4  0.9 
 5.9  0.332716  0.9 
 5.92132  0.3  0.9 
 5.96551  0.2  0.9 
 5.9891  0.1  0.9 
 5.99715  0  0.9 
 5.99275 -0.1  0.9 
 5.97776 -0.2  0.9 
 5.95324 -0.3  0.9 
 5.91963 -0.4  0.9 

 5.91963 -0.4  0.9 
 5.9 -0.445424  0.9 
 5.87564 -0.5  0.9 
 5.82177 -0.6  0.9 
 5.8 -0.63416  0.9 
 5.75611 -0.7  0.9 
 5.7 -0.773463  0.9 
 5.6785 -0.8  0.9 
 5.6 -0.886009  0.9 
 5.58635 -0.9  0.9 
 5.5 -0.979396  0.9 
 5.47599 -1  0.9 
 5.4 -1.0588  0.9 
 5.34298 -1.1  0.9 
 5.3 -1.12807  0.9 
 5.2 -1.18837  0.9 
 5.17906 -1.2  0.9 
 5.1 -1.23911  0.9 
 5 -1.28458  0.9 
 4.96281 -1.3  0.9 
 4.9 -1.32272  0.9 
 4.8 -1.35428  0.9 
 4.7 -1.38251  0.9 
 4.62933 -1.4  0.9 
 4.6 -1.40603  0.9 
 4.5 -1.42201  0.9 
 4.4 -1.43411  0.9 
 4.3 -1.44259  0.9 
 4.2 -1.44761  0.9 
 4.1 -1.44934  0.9 
 4 -1.44799  0.9 
 3.9 -1.44387  0.9 
 3.8 -1.43737  0.9 
 3.7 -1.42892  0.9 
 3.6 -1.41882  0.9 
 3.5 -1.40722  0.9 
 3.44622 -1.4  0.9 
 3.4 -1.3914  0.9 
 3.3 -1.3725  0.9 
 3.2 -1.35464  0.9 
 3.1 -1.33737  0.9 
 3 -1.32032  0.9 
 2.9 -1.30341  0.9 
 2.87996 -1.3  0.9 
 2.8 -1.2847  0.9 
 2.7 -1.26835  0.9 
 2.6 -1.25464  0.9 
 2.5 -1.24346  0.9 
 2.4 -1.23486  0.9 
 2.3 -1.22885  0.9 
 2.2 -1.22531  0.9 
 2.1 -1.22395  0.9 
 2 -1.22432  0.9 
 1.9 -1.22593  0.9 
 1.8 -1.22825  0.9 
 1.7 -1.2308  0.9 
 1.6 -1.23317  0.9 
 1.5 -1.235  0.9 
 1.4 -1.23601  0.9 
 1.3 -1.23598  0.9 
 1.2 -1.23474  0.9 
 1.1 -1.23214  0.9 
 1 -1.22805  0.9 
 0.9 -1.22228  0.9 
 0.8 -1.21449  0.9 
 0.7 -1.20427  0.9 
 0.667666 -1.2  0.9 
 0.6 -1.1933  0.9 
 0.5 -1.1817  0.9 
 0.4 -1.16827  0.9 
 0.3 -1.15234  0.9 
 0.2 -1.13255  0.9 
 0.1 -1.10611  0.9 
 0.0822941 -1.1  0.9 
 0 -1.08172  0.9 
-0.1 -1.0545  0.9 
-0.2 -1.01496  0.9 
-0.2269 -1  0.9 
-0.3 -0.974588  0.9 
-0.4 -0.921136  0.9 
-0.426755 -0.9  0.9 
-0.5 -0.859072  0.9 
-0.561434 -0.8  0.9 
-0.6 -0.760143  0.9 
-0.646189 -0.7  0.9 
-0.687624 -0.6  0.9 
-0.7 -0.502132  0.9 
-0.700726 -0.5  0.9 
-0.7 -0.495445  0.9 
-0.694508 -0.4  0.9 
-0.676002 -0.3  0.9 
-0.645032 -0.2  0.9 
-0.6 -0.128032  0.9 
-0.5 -0.171705  0.9 
-0.486251 -0.2  0.9 
-0.455704 -0.3  0.9 
-0.43867 -0.4  0.9 
-0.4 -0.443998  0.9 
-0.3 -0.470875  0.9 

 12.6195 -1.2  0.9 
 12.6 -1.2599  0.9 
 12.5802 -1.3  0.9 
 12.5167 -1.4  0.9 
 12.5 -1.42216  0.9 
 12.4 -1.48438  0.9 
 12.3 -1.48413  0.9 
 12.2 -1.43461  0.9 
 12.1622 -1.4  0.9 
 12.1 -1.33853  0.9 
 12.073 -1.3  0.9 
 12.0122 -1.2  0.9 
 12 -1.17573  0.9 
 11.9709 -1.1  0.9 
 11.9414 -1  0.9 
 11.9212 -0.9  0.9 
 11.9102 -0.8  0.9 
 11.9087 -0.7  0.9 
 11.9169 -0.6  0.9 
 11.9354 -0.5  0.9 
 11.9646 -0.4  0.9 
 12 -0.311637  0.9 
 12.0073 -0.3  0.9 
 12.0859 -0.2  0.9 
 12.1 -0.184952  0.9 
 12.2 -0.138308  0.9 
 12.3 -0.145908  0.9 
 12.3967 -0.2  0.9 
 12.4 -0.201957  0.9 
 12.4878 -0.3  0.9 
 12.5 -0.315083  0.9 
 12.5461 -0.4  0.9 
 12.5923 -0.5  0.9 
 12.6 -0.520494  0.9 
 12.6225 -0.6  0.9 
 12.6433 -0.7  0.9 
 12.6562 -0.8  0.9 
 12.6607 -0.9  0.9 
 12.6564 -1  0.9 
 12.6428 -1.1  0.9 
 12.6195 -1.2  0.9 


# Contour 31, label:      0.7
 5.9  0.688283  0.7 
 6  0.621735  0.7 
 6.01902  0.6  0.7 
 6.0878  0.5  0.7 
 6.1  0.475855  0.7 
 6.12983  0.4  0.7 
 6.15587  0.3  0.7 
 6.17005  0.2  0.7 
 6.17431  0.1  0.7 
 6.16993  0  0.7 
 6.15762 -0.1  0.7 
 6.13761 -0.2  0.7 
 6.10967 -0.3  0.7 

-0.6 -0.0978423  0.7 
-0.592304 -0.1  0.7 
-0.5 -0.132262  0.7 
-0.467084 -0.2  0.7 
-0.443326 -0.3  0.7 
-0.430076 -0.4  0.7 
-0.4 -0.434221  0.7 
-0.3 -0.455125  0.7 
-0.2 -0.479822  0.7 
-0.118731 -0.5  0.7 
-0.1 -0.502406  0.7 
 0 -0.511403  0.7 
 0.1 -0.518627  0.7 
 0.2 -0.524146  0.7 
 0.3 -0.52875  0.7 
 0.4 -0.533889  0.7 
 0.5 -0.555367  0.7 
 0.6 -0.563288  0.7 
 0.7 -0.529157  0.7 
 0.764064 -0.5  0.7 
 0.8 -0.466099  0.7 
 0.9 -0.403213  0.7 
 0.907056 -0.4  0.7 
 1 -0.348398  0.7 
 1.1 -0.314047  0.7 
 1.16189 -0.3  0.7 
 1.2 -0.29086  0.7 
 1.3 -0.276899  0.7 
 1.4 -0.272301  0.7 
 1.5 -0.275974  0.7 
 1.6 -0.287228  0.7 
 1.6694 -0.3  0.7 
 1.7 -0.305275  0.7 
 1.8 -0.329083  0.7 
 1.9 -0.358555  0.7 
 2 -0.392989  0.7 
 2.01803 -0.4  0.7 
 2.1 -0.431795  0.7 
 2.2 -0.473459  0.7 
 2.26069 -0.5  0.7 
 2.3 -0.517907  0.7 
 2.4 -0.563895  0.7 
 2.47965 -0.6  0.7 
 2.5 -0.609976  0.7 
 2.6 -0.656842  0.7 
 2.69931 -0.7  0.7 
 2.7 -0.700336  0.7 
 2.8 -0.744693  0.7 
 2.9 -0.783372  0.7 
 2.95023 -0.8  0.7 
 3 -0.819121  0.7 
 3.1 -0.85031  0.7 
 3.2 -0.874268  0.7 
 3.3 -0.890817  0.7 
 3.4 -0.899694  0.7 
 3.43387 -0.9  0.7 
 3.5 -0.90079  0.7 
 3.5084 -0.9  0.7 
 3.6 -0.893097  0.7 
 3.7 -0.87626  0.7 
 3.8 -0.848387  0.7 
 3.9 -0.806208  0.7 
 3.91126 -0.8  0.7 
 4 -0.759998  0.7 
 4.09758 -0.7  0.7 
 4.1 -0.69869  0.7 
 4.2 -0.634441  0.7 
 4.24367 -0.6  0.7 
 4.3 -0.558788  0.7 
 4.36902 -0.5  0.7 
 4.4 -0.474453  0.7 
 4.48122 -0.4  0.7 
 4.5 -0.382864  0.7 
 4.58489 -0.3  0.7 
 4.6 -0.285055  0.7 
 4.68308 -0.2  0.7 
 4.7 -0.182242  0.7 
 4.778 -0.1  0.7 
 4.8 -0.0759999  0.7 
 4.87137  0  0.7 
 4.9  0.0317534  0.7 
 4.9648  0.1  0.7 
 5  0.13887  0.7 
 5.05992  0.2  0.7 
 5.1  0.24312  0.7 
 5.15875  0.3  0.7 
 5.2  0.342342  0.7 
 5.26399  0.4  0.7 
 5.3  0.434581  0.7 
 5.37937  0.5  0.7 
 5.4  0.518193  0.7 
 5.5  0.590767  0.7 
 5.5174  0.6  0.7 
 5.6  0.647774  0.7 
 5.7  0.68949  0.7 
 5.76632  0.7  0.7 
 5.8  0.705971  0.7 
 5.84059  0.7  0.7 
 5.9  0.688283  0.7 

 6.10967 -0.3  0.7 
 6.1 -0.326565  0.7 
 6.07398 -0.4  0.7 
 6.03025 -0.5  0.7 
 6 -0.557127  0.7 
 5.97735 -0.6  0.7 
 5.91521 -0.7  0.7 
 5.9 -0.721139  0.7 
 5.8423 -0.8  0.7 
 5.8 -0.850533  0.7 
 5.75713 -0.9  0.7 
 5.7 -0.958699  0.7 
 5.65775 -1  0.7 
 5.6 -1.05106  0.7 
 5.54099 -1.1  0.7 
 5.5 -1.13122  0.7 
 5.40209 -1.2  0.7 
 5.4 -1.20138  0.7 
 5.3 -1.262  0.7 
 5.231 -1.3  0.7 
 5.2 -1.3161  0.7 
 5.1 -1.36261  0.7 
 5.01034 -1.4  0.7 
 5 -1.40412  0.7 
 4.9 -1.43911  0.7 
 4.8 -1.46911  0.7 
 4.7 -1.49516  0.7 
 4.67831 -1.5  0.7 
 4.6 -1.51631  0.7 
 4.5 -1.53275  0.7 
 4.4 -1.54515  0.7 
 4.3 -1.55379  0.7 
 4.2 -1.5589  0.7 
 4.1 -1.56063  0.7 
 4 -1.55914  0.7 
 3.9 -1.55463  0.7 
 3.8 -1.54735  0.7 
 3.7 -1.5375  0.7 
 3.6 -1.52528  0.7 
 3.5 -1.51075  0.7 
 3.43618 -1.5  0.7 
 3.4 -1.49354  0.7 
 3.3 -1.47459  0.7 
 3.2 -1.45519  0.7 
 3.1 -1.43528  0.7 
 3 -1.41484  0.7 
 2.92858 -1.4  0.7 
 2.9 -1.39409  0.7 
 2.8 -1.37477  0.7 
 2.7 -1.3573  0.7 
 2.6 -1.34166  0.7 
 2.5 -1.32799  0.7 
 2.4 -1.31649  0.7 
 2.3 -1.30726  0.7 
 2.2 -1.30028  0.7 
 2.19457 -1.3  0.7 
 2.1 -1.29577  0.7 
 2 -1.29293  0.7 
 1.9 -1.29128  0.7 
 1.8 -1.29036  0.7 
 1.7 -1.28976  0.7 
 1.6 -1.28911  0.7 
 1.5 -1.28811  0.7 
 1.4 -1.28653  0.7 
 1.3 -1.28415  0.7 
 1.2 -1.28083  0.7 
 1.1 -1.27645  0.7 
 1 -1.27088  0.7 
 0.9 -1.26393  0.7 
 0.8 -1.25535  0.7 
 0.7 -1.24485  0.7 
 0.6 -1.23193  0.7 
 0.5 -1.21574  0.7 
 0.423898 -1.2  0.7 
 0.4 -1.19667  0.7 
 0.3 -1.18062  0.7 
 0.2 -1.16167  0.7 
 0.1 -1.13765  0.7 
 0 -1.10369  0.7 
-0.00841427 -1.1  0.7 
-0.1 -1.07628  0.7 
-0.2 -1.04124  0.7 
-0.274167 -1  0.7 
-0.3 -0.99102  0.7 
-0.4 -0.944301  0.7 
-0.456076 -0.9  0.7 
-0.5 -0.875456  0.7 
-0.578474 -0.8  0.7 
-0.6 -0.777753  0.7 
-0.659713 -0.7  0.7 
-0.694405 -0.6  0.7 
-0.7 -0.555756  0.7 
-0.718993 -0.5  0.7 
-0.70413 -0.4  0.7 
-0.7 -0.386625  0.7 
-0.687526 -0.3  0.7 
-0.663856 -0.2  0.7 
-0.602506 -0.1  0.7 
-0.6 -0.0978423  0.7 

 12.8111 -1.2  0.7 
 12.8 -1.25647  0.7 
 12.7901 -1.3  0.7 
 12.7604 -1.4  0.7 
 12.724 -1.5  0.7 
 12.7 -1.55609  0.7 
 12.6758 -1.6  0.7 
 12.6149 -1.7  0.7 
 12.6 -1.72272  0.7 
 12.5276 -1.8  0.7 
 12.5 -1.82913  0.7 
 12.4 -1.88952  0.7 
 12.3042 -1.9  0.7 
 12.3 -1.90051  0.7 
 12.2988 -1.9  0.7 
 12.2 -1.85612  0.7 
 12.1406 -1.8  0.7 
 12.1 -1.76313  0.7 
 12.0496 -1.7  0.7 
 12 -1.63908  0.7 
 11.9746 -1.6  0.7 
 11.9122 -1.5  0.7 
 11.9 -1.47888  0.7 
 11.8622 -1.4  0.7 
 11.8205 -1.3  0.7 
 11.8 -1.24227  0.7 
 11.7869 -1.2  0.7 
 11.7616 -1.1  0.7 
 11.7422 -1  0.7 
 11.7286 -0.9  0.7 
 11.7207 -0.8  0.7 
 11.7183 -0.7  0.7 
 11.7215 -0.6  0.7 
 11.7303 -0.5  0.7 
 11.7446 -0.4  0.7 
 11.7644 -0.3  0.7 
 11.7896 -0.2  0.7 
 11.8 -0.165106  0.7 
 11.8244 -0.1  0.7 
 11.8677  0  0.7 
 11.9  0.0668795  0.7 
 11.9227  0.1  0.7 
 11.9965  0.2  0.7 
 12  0.204567  0.7 
 12.1  0.281148  0.7 
 12.1718  0.3  0.7 
 12.2  0.30754  0.7 
 12.2416  0.3  0.7 
 12.3  0.289819  0.7 
 12.4  0.232424  0.7 
 12.4334  0.2  0.7 
 12.5  0.135576  0.7 
 12.5259  0.1  0.7 
 12.5961  0  0.7 
 12.6 -0.0056913  0.7 
 12.6493 -0.1  0.7 
 12.6964 -0.2  0.7 
 12.7 -0.208204  0.7 
 12.7331 -0.3  0.7 
 12.764 -0.4  0.7 
 12.7899 -0.5  0.7 
 12.8 -0.548638  0.7 
 12.8095 -0.6  0.7 
 12.8232 -0.7  0.7 
 12.8317 -0.8  0.7 
 12.835 -0.9  0.7 
 12.8327 -1  0.7 
 12.8248 -1.1  0.7 
 12.8111 -1.2  0.7 

 20.305 -1  0.7 
 20.3 -1.02225  0.7 
 20.2792 -1.1  0.7 
 20.2337 -1.2  0.7 
 20.2 -1.25089  0.7 
 20.1567 -1.3  0.7 
 20.1 -1.34859  0.7 
 20.003 -1.4  0.7 
 20 -1.40131  0.7 
 19.9 -1.42111  0.7 
 19.8 -1.41773  0.7 
 19.728 -1.4  0.7 
 19.7 -1.39237  0.7 
 19.6 -1.34236  0.7 
 19.5412 -1.3  0.7 
 19.5 -1.26535  0.7 
 19.4401 -1.2  0.7 
 19.4 -1.14609  0.7 
 19.3716 -1.1  0.7 
 19.3249 -1  0.7 
 19.3 -0.921791  0.7 
 19.2939 -0.9  0.7 
 19.2787 -0.8  0.7 
 19.2764 -0.7  0.7 
 19.287 -0.6  0.7 
 19.3 -0.545554  0.7 
 19.3127 -0.5  0.7 
 19.3568 -0.4  0.7 
 19.4 -0.329971  0.7 
 19.424 -0.3  0.7 
 19.5 -0.225942  0.7 
 19.5407 -0.2  0.7 
 19.6 -0.1685  0.7 
 19.7 -0.143988  0.7 
 19.8 -0.14721  0.7 
 19.9 -0.176575  0.7 
 19.9431 -0.2  0.7 
 20 -0.234617  0.7 
 20.0752 -0.3  0.7 
 20.1 -0.325115  0.7 
 20.1584 -0.4  0.7 
 20.2 -0.464606  0.7 
 20.2194 -0.5  0.7 
 20.2623 -0.6  0.7 
 20.2931 -0.7  0.7 
 20.3 -0.738716  0.7 
 20.3099 -0.8  0.7 
 20.314 -0.9  0.7 
 20.305 -1  0.7 


# Contour 32, label:      0.5
 5.5  0.72798  0.5 
 5.59405  0.8  0.5 
 5.6  0.804773  0.5 
 5.7  0.868938  0.5 
 5.75828  0.9  0.5 
 5.8  0.923215  0.5 
 5.9  0.962778  0.5 
 6  0.985981  0.5 
 6.1  0.977305  0.5 
 6.2  0.9066  0.5 
 6.20495  0.9  0.5 
 6.25829  0.8  0.5 
 6.29612  0.7  0.5 
 6.3  0.68789  0.5 
 6.32402  0.6  0.5 
 6.34436  0.5  0.5 
 6.35743  0.4  0.5 
 6.36362  0.3  0.5 
 6.36343  0.2  0.5 
 6.3572  0.1  0.5 
 6.34501  0  0.5 
 6.32661 -0.1  0.5 
 6.30138 -0.2  0.5 

-0.728843 -0.4  0.5 
-0.7 -0.306595  0.5 
-0.69905 -0.3  0.5 
-0.68268 -0.2  0.5 
-0.639253 -0.1  0.5 
-0.6 -0.0662015  0.5 
-0.5 -0.0922856  0.5 
-0.493212 -0.1  0.5 
-0.447917 -0.2  0.5 
-0.430947 -0.3  0.5 
-0.421483 -0.4  0.5 
-0.4 -0.424443  0.5 
-0.3 -0.439375  0.5 
-0.2 -0.457016  0.5 
-0.1 -0.475848  0.5 
 0 -0.492449  0.5 
 0.0640632 -0.5  0.5 
 0.1 -0.501914  0.5 
 0.2 -0.505177  0.5 
 0.3 -0.507385  0.5 
 0.4 -0.508614  0.5 
 0.5 -0.534452  0.5 
 0.6 -0.541357  0.5 
 0.691695 -0.5  0.5 
 0.7 -0.488482  0.5 
 0.793375 -0.4  0.5 
 0.8 -0.38822  0.5 
 0.9 -0.301098  0.5 
 0.902215 -0.3  0.5 
 1 -0.247861  0.5 
 1.1 -0.218617  0.5 
 1.2 -0.201394  0.5 
 1.21576 -0.2  0.5 
 1.3 -0.192164  0.5 
 1.4 -0.191719  0.5 
 1.5 -0.199267  0.5 
 1.50474 -0.2  0.5 
 1.6 -0.212988  0.5 
 1.7 -0.233081  0.5 
 1.8 -0.259203  0.5 
 1.9 -0.290869  0.5 
 1.92475 -0.3  0.5 
 2 -0.326413  0.5 
 2.1 -0.365607  0.5 
 2.1812 -0.4  0.5 
 2.2 -0.407909  0.5 
 2.3 -0.452123  0.5 
 2.4 -0.497096  0.5 
 2.40646 -0.5  0.5 
 2.5 -0.543104  0.5 
 2.6 -0.587415  0.5 
 2.63009 -0.6  0.5 
 2.7 -0.631028  0.5 
 2.8 -0.671451  0.5 
 2.88013 -0.7  0.5 
 2.9 -0.707819  0.5 
 3 -0.7415  0.5 
 3.1 -0.768786  0.5 
 3.2 -0.789277  0.5 
 3.27928 -0.8  0.5 
 3.3 -0.803342  0.5 
 3.4 -0.811092  0.5 
 3.5 -0.80997  0.5 
 3.59214 -0.8  0.5 
 3.6 -0.799291  0.5 
 3.7 -0.781928  0.5 
 3.8 -0.754943  0.5 
 3.9 -0.71635  0.5 
 3.9325 -0.7  0.5 
 4 -0.669766  0.5 
 4.1 -0.612752  0.5 
 4.11865 -0.6  0.5 
 4.2 -0.547798  0.5 
 4.26279 -0.5  0.5 
 4.3 -0.472261  0.5 
 4.38581 -0.4  0.5 
 4.4 -0.387991  0.5 
 4.4956 -0.3  0.5 
 4.5 -0.295874  0.5 
 4.59684 -0.2  0.5 
 4.6 -0.196784  0.5 
 4.69256 -0.1  0.5 
 4.7 -0.0919768  0.5 
 4.78494  0  0.5 
 4.8  0.0168566  0.5 
 4.87565  0.1  0.5 
 4.9  0.127721  0.5 
 4.96612  0.2  0.5 
 5  0.238511  0.5 
 5.05763  0.3  0.5 
 5.1  0.347185  0.5 
 5.15162  0.4  0.5 
 5.2  0.45188  0.5 
 5.24981  0.5  0.5 
 5.3  0.551008  0.5 
 5.35438  0.6  0.5 
 5.4  0.643314  0.5 
 5.46808  0.7  0.5 
 5.5  0.72798  0.5 

 6.30138 -0.2  0.5 
 6.3 -0.20426  0.5 
 6.27165 -0.3  0.5 
 6.23463 -0.4  0.5 
 6.2 -0.475722  0.5 
 6.18951 -0.5  0.5 
 6.13834 -0.6  0.5 
 6.1 -0.662447  0.5 
 6.07758 -0.7  0.5 
 6.00758 -0.8  0.5 
 6 -0.809558  0.5 
 5.92812 -0.9  0.5 
 5.9 -0.931093  0.5 
 5.83603 -1  0.5 
 5.8 -1.03494  0.5 
 5.72944 -1.1  0.5 
 5.7 -1.12504  0.5 
 5.60481 -1.2  0.5 
 5.6 -1.20359  0.5 
 5.5 -1.27353  0.5 
 5.45805 -1.3  0.5 
 5.4 -1.33553  0.5 
 5.3 -1.38935  0.5 
 5.27837 -1.4  0.5 
 5.2 -1.43837  0.5 
 5.1 -1.48017  0.5 
 5.04619 -1.5  0.5 
 5 -1.51755  0.5 
 4.9 -1.55012  0.5 
 4.8 -1.57709  0.5 
 4.7 -1.59959  0.5 
 4.69786 -1.6  0.5 
 4.6 -1.61988  0.5 
 4.5 -1.63553  0.5 
 4.4 -1.6471  0.5 
 4.3 -1.65492  0.5 
 4.2 -1.65928  0.5 
 4.1 -1.66036  0.5 
 4 -1.65833  0.5 
 3.9 -1.65334  0.5 
 3.8 -1.6455  0.5 
 3.7 -1.63487  0.5 
 3.6 -1.62146  0.5 
 3.5 -1.60519  0.5 
 3.47232 -1.6  0.5 
 3.4 -1.58792  0.5 
 3.3 -1.56979  0.5 
 3.2 -1.55024  0.5 
 3.1 -1.52923  0.5 
 3 -1.50683  0.5 
 2.97007 -1.5  0.5 
 2.9 -1.48603  0.5 
 2.8 -1.46682  0.5 
 2.7 -1.44845  0.5 
 2.6 -1.43115  0.5 
 2.5 -1.41515  0.5 
 2.4 -1.4007  0.5 
 2.39442 -1.4  0.5 
 2.3 -1.39028  0.5 
 2.2 -1.38184  0.5 
 2.1 -1.37506  0.5 
 2 -1.36966  0.5 
 1.9 -1.36531  0.5 
 1.8 -1.36166  0.5 
 1.7 -1.35837  0.5 
 1.6 -1.3551  0.5 
 1.5 -1.35155  0.5 
 1.4 -1.34744  0.5 
 1.3 -1.34251  0.5 
 1.2 -1.33649  0.5 
 1.1 -1.3291  0.5 
 1 -1.31996  0.5 
 0.9 -1.30849  0.5 
 0.840895 -1.3  0.5 
 0.8 -1.29621  0.5 
 0.7 -1.28543  0.5 
 0.6 -1.27287  0.5 
 0.5 -1.25795  0.5 
 0.4 -1.23956  0.5 
 0.3 -1.21558  0.5 
 0.250077 -1.2  0.5 
 0.2 -1.1908  0.5 
 0.1 -1.16919  0.5 
 0 -1.14051  0.5 
-0.0924645 -1.1  0.5 
