
# Surface 0 of 1 surfaces

# Curve title: ""MAC_example_omega.csv""

# IsoCurve 0, 201 points
# x y z type
 26.4 -8.8 -0.00300498 i
 26.4 -8.7 -0.00300801 i
 26.4 -8.6 -0.00301125 i
 26.4 -8.5 -0.00301464 i
 26.4 -8.4 -0.00301813 i
 26.4 -8.3 -0.00302168 i
 26.4 -8.2 -0.00302522 i
 26.4 -8.1 -0.00302871 i
 26.4 -8 -0.00303208 i
 26.4 -7.9 -0.00303529 i
 26.4 -7.8 -0.00303827 i
 26.4 -7.7 -0.00304096 i
 26.4 -7.6 -0.00304331 i
 26.4 -7.5 -0.00304523 i
 26.4 -7.4 -0.00304666 i
 26.4 -7.3 -0.0030475 i
 26.4 -7.2 -0.00304767 i
 26.4 -7.1 -0.00304704 i
 26.4 -7 -0.00304548 i
 26.4 -6.9 -0.00304277 i
 26.4 -6.8 -0.00303864 i
 26.4 -6.7 -0.00303266 i
 26.4 -6.6 -0.00302419 i
 26.4 -6.5 -0.00301221 i
 26.4 -6.4 -0.00299517 i
 26.4 -6.3 -0.00297071 i
 26.4 -6.2 -0.00293534 i
 26.4 -6.1 -0.00288406 i
 26.4 -6 -0.00281003 i
 26.4 -5.9 -0.00270441 i
 26.4 -5.8 -0.00255657 i
 26.4 -5.7 -0.00235503 i
 26.4 -5.6 -0.00208942 i
 26.4 -5.5 -0.00175402 i
 26.4 -5.4 -0.00135278 i
 26.4 -5.3 -0.000905918 i
 26.4 -5.2 -0.000457242 i
 26.4 -5.1 -8.05668e-05 i
 26.4 -5  0.000116953 i
 26.4 -4.9 -2.54244e-06 i
 26.4 -4.8 -0.000596439 i
 26.4 -4.7 -0.00182051 i
 26.4 -4.6 -0.00379865 i
 26.4 -4.5 -0.0065873 i
 26.4 -4.4 -0.0101415 i
 26.4 -4.3 -0.014291 i
 26.4 -4.2 -0.0187353 i
 26.4 -4.1 -0.0230627 i
 26.4 -4 -0.026794 i
 26.4 -3.9 -0.0294429 i
 26.4 -3.8 -0.0305826 i
 26.4 -3.7 -0.029901 i
 26.4 -3.6 -0.0272312 i
 26.4 -3.5 -0.0225465 i
 26.4 -3.4 -0.0159217 i
 26.4 -3.3 -0.00746823 i
 26.4 -3.2  0.00273709 i
 26.4 -3.1  0.0147102 i
 26.4 -3  0.0285862 i
 26.4 -2.9  0.0446047 i
 26.4 -2.8  0.0630581 i
 26.4 -2.7  0.0842153 i
 26.4 -2.6  0.108244 i
 26.4 -2.5  0.135152 i
 26.4 -2.4  0.164759 i
 26.4 -2.3  0.196706 i
 26.4 -2.2  0.230498 i
 26.4 -2.1  0.265547 i
 26.4 -2  0.301231 i
 26.4 -1.9  0.336924 i
 26.4 -1.8  0.372021 i
 26.4 -1.7  0.405931 i
 26.4 -1.6  0.438078 i
 26.4 -1.5  0.467888 i
 26.4 -1.4  0.494794 i
 26.4 -1.3  0.518241 i
 26.4 -1.2  0.537712 i
 26.4 -1.1  0.552759 i
 26.4 -1  0.56303 i
 26.4 -0.9  0.568295 i
 26.4 -0.8  0.568467 i
 26.4 -0.7  0.563608 i
 26.4 -0.6  0.553919 i
 26.4 -0.5  0.539727 i
 26.4 -0.4  0.521462 i
 26.4 -0.3  0.499631 i
 26.4 -0.2  0.474793 i
 26.4 -0.1  0.447534 i
 26.4  0  0.418454 i
 26.4  0.1  0.388152 i
 26.4  0.2  0.357222 i
 26.4  0.3  0.326249 i
 26.4  0.4  0.2958 i
 26.4  0.5  0.266417 i
 26.4  0.6  0.238598 i
 26.4  0.7  0.212774 i
 26.4  0.8  0.189282 i
 26.4  0.9  0.168328 i
 26.4  1  0.149967 i
 26.4  1.1  0.134088 i
 26.4  1.2  0.120419 i
 26.4  1.3  0.108566 i
 26.4  1.4  0.0980618 i
 26.4  1.5  0.0884384 i
 26.4  1.6  0.0792994 i
 26.4  1.7  0.0703742 i
 26.4  1.8  0.0615472 i
 26.4  1.9  0.0528535 i
 26.4  2  0.0444446 i
 26.4  2.1  0.0365358 i
 26.4  2.2  0.0293482 i
 26.4  2.3  0.02306 i
 26.4  2.4  0.0177758 i
 26.4  2.5  0.013516 i
 26.4  2.6  0.0102246 i
 26.4  2.7  0.00778877 i
 26.4  2.8  0.00606362 i
 26.4  2.9  0.00489518 i
 26.4  3  0.00413875 i
 26.4  3.1  0.00367038 i
 26.4  3.2  0.00339189 i
 26.4  3.3  0.00323099 i
 26.4  3.4  0.00313812 i
 26.4  3.5  0.00308182 i
 26.4  3.6  0.0030438 i
 26.4  3.7  0.00301458 i
 26.4  3.8  0.00299005 i
 26.4  3.9  0.00296894 i
 26.4  4  0.00295127 i
 26.4  4.1  0.00293737 i
 26.4  4.2  0.00292742 i
 26.4  4.3  0.00292135 i
 26.4  4.4  0.00291881 i
 26.4  4.5  0.00291925 i
 26.4  4.6  0.00292207 i
 26.4  4.7  0.00292665 i
 26.4  4.8  0.00293244 i
 26.4  4.9  0.00293898 i
 26.4  5  0.00294588 i
 26.4  5.1  0.00295286 i
 26.4  5.2  0.00295973 i
 26.4  5.3  0.00296633 i
 26.4  5.4  0.00297257 i
 26.4  5.5  0.00297838 i
 26.4  5.6  0.00298371 i
 26.4  5.7  0.00298853 i
 26.4  5.8  0.00299283 i
 26.4  5.9  0.00299658 i
 26.4  6  0.0029998 i
 26.4  6.1  0.00300246 i
 26.4  6.2  0.00300459 i
 26.4  6.3  0.00300617 i
 26.4  6.4  0.00300724 i
 26.4  6.5  0.00300779 i
 26.4  6.6  0.00300784 i
 26.4  6.7  0.00300741 i
 26.4  6.8  0.00300653 i
 26.4  6.9  0.00300521 i
 26.4  7  0.00300348 i
 26.4  7.1  0.00300137 i
 26.4  7.2  0.0029989 i
 26.4  7.3  0.0029961 i
 26.4  7.4  0.002993 i
 26.4  7.5  0.00298964 i
 26.4  7.6  0.00298604 i
 26.4  7.7  0.00298223 i
 26.4  7.8  0.00297825 i
 26.4  7.9  0.00297413 i
 26.4  8  0.00296989 i
 26.4  8.1  0.00296556 i
 26.4  8.2  0.00296117 i
 26.4  8.3  0.00295676 i
 26.4  8.4  0.00295233 i
 26.4  8.5  0.00294792 i
 26.4  8.6  0.00294354 i
 26.4  8.7  0.00293921 i
 26.4  8.8  0.00293495 i
 26.4  8.9  0.00293076 i
 26.4  9  0.00292667 i
 26.4  9.1  0.00292268 i
 26.4  9.2  0.00291879 i
 26.4  9.3  0.00291504 i
 26.4  9.4  0.00291142 i
 26.4  9.5  0.00290797 i
 26.4  9.6  0.00290467 i
 26.4  9.7  0.00290153 i
 26.4  9.8  0.00289844 i
 26.4  9.9  0.00289502 i
 26.4  10  0 i

# IsoCurve 37, 201 points
# x y z type
 26.3 -10  0 i
 26.3 -9.9 -0.00299296 i
 26.3 -9.8 -0.00299272 i
 26.3 -9.7 -0.00299269 i
 26.3 -9.6 -0.00299288 i
 26.3 -9.5 -0.00299333 i
 26.3 -9.4 -0.00299408 i
 26.3 -9.3 -0.00299517 i
 26.3 -9.2 -0.0029966 i
 26.3 -9.1 -0.0029984 i
 26.3 -9 -0.00300053 i
 26.3 -8.9 -0.00300298 i
 26.3 -8.8 -0.00300571 i
 26.3 -8.7 -0.00300869 i
 26.3 -8.6 -0.00301186 i
 26.3 -8.5 -0.00301519 i
 26.3 -8.4 -0.00301862 i
 26.3 -8.3 -0.0030221 i
 26.3 -8.2 -0.00302558 i
 26.3 -8.1 -0.003029 i
 26.3 -8 -0.00303231 i
 26.3 -7.9 -0.00303546 i
 26.3 -7.8 -0.00303839 i
 26.3 -7.7 -0.00304104 i
 26.3 -7.6 -0.00304334 i
 26.3 -7.5 -0.00304523 i
 26.3 -7.4 -0.00304664 i
 26.3 -7.3 -0.00304747 i
 26.3 -7.2 -0.00304765 i
 26.3 -7.1 -0.00304705 i
 26.3 -7 -0.00304555 i
 26.3 -6.9 -0.00304296 i
 26.3 -6.8 -0.00303902 i
 26.3 -6.7 -0.00303336 i
 26.3 -6.6 -0.00302541 i
 26.3 -6.5 -0.00301429 i
 26.3 -6.4 -0.00299863 i
 26.3 -6.3 -0.00297636 i
 26.3 -6.2 -0.00294441 i
 26.3 -6.1 -0.00289836 i
 26.3 -6 -0.00283211 i
 26.3 -5.9 -0.00273774 i
 26.3 -5.8 -0.00260563 i
 26.3 -5.7 -0.00242526 i
 26.3 -5.6 -0.00218703 i
 26.3 -5.5 -0.0018854 i
 26.3 -5.4 -0.00152371 i
 26.3 -5.3 -0.0011204 i
 26.3 -5.2 -0.000716283 i
 26.3 -5.1 -0.000381203 i
 26.3 -5 -0.000218035 i
 26.3 -4.9 -0.000361227 i
 26.3 -4.8 -0.000967136 i
 26.3 -4.7 -0.0021944 i
 26.3 -4.6 -0.00417469 i
 26.3 -4.5 -0.00697705 i
 26.3 -4.4 -0.0105724 i
 26.3 -4.3 -0.0148066 i
 26.3 -4.2 -0.0193916 i
 26.3 -4.1 -0.023921 i
 26.3 -4 -0.0279105 i
 26.3 -3.9 -0.0308597 i
 26.3 -3.8 -0.0323216 i
 26.3 -3.7 -0.0319644 i
 26.3 -3.6 -0.0296089 i
 26.3 -3.5 -0.0252307 i
 26.3 -3.4 -0.0189247 i
 26.3 -3.3 -0.0108401 i
 26.3 -3.2 -0.00110321 i
 26.3 -3.1  0.0102491 i
 26.3 -3  0.0233058 i
 26.3 -2.9  0.0382756 i
 26.3 -2.8  0.0554399 i
 26.3 -2.7  0.0750772 i
 26.3 -2.6  0.0973815 i
 26.3 -2.5  0.122396 i
 26.3 -2.4  0.14998 i
 26.3 -2.3  0.17981 i
 26.3 -2.2  0.211417 i
 26.3 -2.1  0.244236 i
 26.3 -2  0.277658 i
 26.3 -1.9  0.311072 i
 26.3 -1.8  0.343884 i
 26.3 -1.7  0.37553 i
 26.3 -1.6  0.405464 i
 26.3 -1.5  0.433151 i
 26.3 -1.4  0.458072 i
 26.3 -1.3  0.479722 i
 26.3 -1.2  0.497634 i
 26.3 -1.1  0.511401 i
 26.3 -1  0.5207 i
 26.3 -0.9  0.525322 i
 26.3 -0.8  0.525184 i
 26.3 -0.7  0.520337 i
 26.3 -0.6  0.510963 i
 26.3 -0.5  0.49736 i
 26.3 -0.4  0.47993 i
 26.3 -0.3  0.459151 i
 26.3 -0.2  0.435557 i
 26.3 -0.1  0.409722 i
 26.3  0  0.382242 i
 26.3  0.1  0.35372 i
 26.3  0.2  0.32476 i
 26.3  0.3  0.295953 i
 26.3  0.4  0.267864 i
 26.3  0.5  0.241009 i
 26.3  0.6  0.215833 i
 26.3  0.7  0.192684 i
 26.3  0.8  0.171779 i
 26.3  0.9  0.153188 i
 26.3  1  0.136825 i
 26.3  1.1  0.122463 i
 26.3  1.2  0.109764 i
 26.3  1.3  0.0983375 i
 26.3  1.4  0.0877997 i
 26.3  1.5  0.0778369 i
 26.3  1.6  0.0682488 i
 26.3  1.7  0.058968 i
 26.3  1.8  0.0500495 i
 26.3  1.9  0.0416365 i
 26.3  2  0.0339116 i
 26.3  2.1  0.0270478 i
 26.3  2.2  0.0211685 i
 26.3  2.3  0.0163256 i
 26.3  2.4  0.0124954 i
 26.3  2.5  0.00959022 i
 26.3  2.6  0.00747824 i
 26.3  2.7  0.00600708 i
 26.3  2.8  0.00502423 i
 26.3  2.9  0.00439228 i
 26.3  3  0.00399755 i
 26.3  3.1  0.00375298 i
 26.3  3.2  0.00359675 i
 26.3  3.3  0.0034883 i
 26.3  3.4  0.00340341 i
 26.3  3.5  0.00332938 i
 26.3  3.6  0.00326085 i
 26.3  3.7  0.00319667 i
 26.3  3.8  0.00313765 i
 26.3  3.9  0.00308517 i
 26.3  4  0.0030404 i
 26.3  4.1  0.00300396 i
 26.3  4.2  0.00297585 i
 26.3  4.3  0.00295553 i
 26.3  4.4  0.00294212 i
 26.3  4.5  0.00293448 i
 26.3  4.6  0.00293145 i
 26.3  4.7  0.00293192 i
 26.3  4.8  0.00293492 i
 26.3  4.9  0.00293962 i
 26.3  5  0.00294538 i
 26.3  5.1  0.0029517 i
 26.3  5.2  0.00295821 i
 26.3  5.3  0.00296466 i
 26.3  5.4  0.00297085 i
 26.3  5.5  0.00297668 i
 26.3  5.6  0.00298207 i
 26.3  5.7  0.00298695 i
 26.3  5.8  0.00299131 i
 26.3  5.9  0.00299513 i
 26.3  6  0.00299838 i
 26.3  6.1  0.00300108 i
 26.3  6.2  0.00300323 i
 26.3  6.3  0.00300482 i
 26.3  6.4  0.00300588 i
 26.3  6.5  0.00300642 i
 26.3  6.6  0.00300644 i
 26.3  6.7  0.00300598 i
 26.3  6.8  0.00300506 i
 26.3  6.9  0.00300369 i
 26.3  7  0.00300191 i
 26.3  7.1  0.00299974 i
 26.3  7.2  0.00299721 i
 26.3  7.3  0.00299434 i
 26.3  7.4  0.00299118 i
 26.3  7.5  0.00298775 i
 26.3  7.6  0.00298407 i
 26.3  7.7  0.00298019 i
 26.3  7.8  0.00297614 i
 26.3  7.9  0.00297194 i
 26.3  8  0.00296762 i
 26.3  8.1  0.00296322 i
 26.3  8.2  0.00295876 i
 26.3  8.3  0.00295427 i
 26.3  8.4  0.00294978 i
 26.3  8.5  0.0029453 i
 26.3  8.6  0.00294085 i
 26.3  8.7  0.00293647 i
 26.3  8.8  0.00293214 i
 26.3  8.9  0.00292791 i
 26.3  9  0.00292377 i
 26.3  9.1  0.00291973 i
 26.3  9.2  0.00291583 i
 26.3  9.3  0.00291206 i
 26.3  9.4  0.00290847 i
 26.3  9.5  0.00290507 i
 26.3  9.6  0.00290191 i
 26.3  9.7  0.002899 i
 26.3  9.8  0.00289632 i
 26.3  9.9  0.00289356 i
 26.3  10  0 i

# IsoCurve 38, 201 points
# x y z type
 26.2 -10  0 i
 26.2 -9.9 -0.00299186 i
 26.2 -9.8 -0.00299221 i
 26.2 -9.7 -0.00299256 i
 26.2 -9.6 -0.002993 i
 26.2 -9.5 -0.00299359 i
 26.2 -9.4 -0.00299443 i
 26.2 -9.3 -0.00299555 i
 26.2 -9.2 -0.00299699 i
 26.2 -9.1 -0.00299877 i
 26.2 -9 -0.00300087 i
 26.2 -8.9 -0.00300328 i
 26.2 -8.8 -0.00300596 i
 26.2 -8.7 -0.00300889 i
 26.2 -8.6 -0.00301201 i
 26.2 -8.5 -0.00301528 i
 26.2 -8.4 -0.00301865 i
 26.2 -8.3 -0.00302208 i
 26.2 -8.2 -0.0030255 i
 26.2 -8.1 -0.00302887 i
 26.2 -8 -0.00303214 i
 26.2 -7.9 -0.00303524 i
 26.2 -7.8 -0.00303813 i
 26.2 -7.7 -0.00304075 i
 26.2 -7.6 -0.00304302 i
 26.2 -7.5 -0.00304489 i
 26.2 -7.4 -0.00304629 i
 26.2 -7.3 -0.00304713 i
 26.2 -7.2 -0.00304734 i
 26.2 -7.1 -0.00304679 i
 26.2 -7 -0.00304537 i
 26.2 -6.9 -0.00304291 i
 26.2 -6.8 -0.00303918 i
 26.2 -6.7 -0.00303385 i
 26.2 -6.6 -0.00302642 i
 26.2 -6.5 -0.00301613 i
 26.2 -6.4 -0.00300179 i
 26.2 -6.3 -0.00298162 i
 26.2 -6.2 -0.00295293 i
 26.2 -6.1 -0.00291185 i
 26.2 -6 -0.00285301 i
 26.2 -5.9 -0.00276935 i
 26.2 -5.8 -0.00265224 i
 26.2 -5.7 -0.0024921 i
 26.2 -5.6 -0.00228003 i
 26.2 -5.5 -0.00201064 i
 26.2 -5.4 -0.00168647 i
 26.2 -5.3 -0.00132399 i
 26.2 -5.2 -0.000960633 i
 26.2 -5.1 -0.000661703 i
 26.2 -5 -0.000525036 i
 26.2 -4.9 -0.000680808 i
 26.2 -4.8 -0.00128358 i
 26.2 -4.7 -0.00249449 i
 26.2 -4.6 -0.00445338 i
 26.2 -4.5 -0.00724345 i
 26.2 -4.4 -0.0108544 i
 26.2 -4.3 -0.0151522 i
 26.2 -4.2 -0.0198663 i
 26.2 -4.1 -0.0245992 i
 26.2 -4 -0.0288648 i
 26.2 -3.9 -0.0321486 i
 26.2 -3.8 -0.0339802 i
 26.2 -3.7 -0.0340016 i
 26.2 -3.6 -0.0320129 i
 26.2 -3.5 -0.0279837 i
 26.2 -3.4 -0.0220227 i
 26.2 -3.3 -0.0143141 i
 26.2 -3.2 -0.00503629 i
 26.2 -3.1  0.00571389 i
 26.2 -3  0.0179687 i
 26.2 -2.9  0.0318943 i
 26.2 -2.8  0.0477511 i
 26.2 -2.7  0.0658207 i
 26.2 -2.6  0.0863209 i
 26.2 -2.5  0.109333 i
 26.2 -2.4  0.134762 i
 26.2 -2.3  0.162325 i
 26.2 -2.2  0.19159 i
 26.2 -2.1  0.222018 i
 26.2 -2  0.253017 i
 26.2 -1.9  0.283991 i
 26.2 -1.8  0.314363 i
 26.2 -1.7  0.343585 i
 26.2 -1.6  0.371139 i
 26.2 -1.5  0.396531 i
 26.2 -1.4  0.419286 i
 26.2 -1.3  0.438951 i
 26.2 -1.2  0.45511 i
 26.2 -1.1  0.467403 i
 26.2 -1  0.475546 i
 26.2 -0.9  0.479356 i
 26.2 -0.8  0.478761 i
 26.2 -0.7  0.473813 i
 26.2 -0.6  0.464681 i
 26.2 -0.5  0.451647 i
 26.2 -0.4  0.435089 i
 26.2 -0.3  0.415464 i
 26.2 -0.2  0.393289 i
 26.2 -0.1  0.369125 i
 26.2  0  0.343558 i
 26.2  0.1  0.317185 i
 26.2  0.2  0.290598 i
 26.2  0.3  0.264364 i
 26.2  0.4  0.239004 i
 26.2  0.5  0.214967 i
 26.2  0.6  0.192603 i
 26.2  0.7  0.172139 i
 26.2  0.8  0.153664 i
 26.2  0.9  0.137127 i
 26.2  1  0.12235 i
 26.2  1.1  0.109068 i
 26.2  1.2  0.0969716 i
 26.2  1.3  0.0857677 i
 26.2  1.4  0.0752262 i
 26.2  1.5  0.0652144 i
 26.2  1.6  0.0557073 i
 26.2  1.7  0.0467728 i
 26.2  1.8  0.0385387 i
 26.2  1.9  0.0311501 i
 26.2  2  0.0247284 i
 26.2  2.1  0.0193425 i
 26.2  2.2  0.0149938 i
 26.2  2.3  0.0116195 i
 26.2  2.4  0.00910565 i
 26.2  2.5  0.00730792 i
 26.2  2.6  0.00607256 i
 26.2  2.7  0.0052538 i
 26.2  2.8  0.00472558 i
 26.2  2.9  0.00438728 i
 26.2  3  0.00416441 i
 26.2  3.1  0.00400586 i
 26.2  3.2  0.00387947 i
 26.2  3.3  0.00376711 i
 26.2  3.4  0.00366018 i
 26.2  3.5  0.00355601 i
 26.2  3.6  0.00345516 i
 26.2  3.7  0.00335967 i
 26.2  3.8  0.00327183 i
 26.2  3.9  0.00319362 i
 26.2  4  0.00312636 i
 26.2  4.1  0.00307061 i
 26.2  4.2  0.00302623 i
 26.2  4.3  0.00299251 i
 26.2  4.4  0.00296831 i
 26.2  4.5  0.00295225 i
 26.2  4.6  0.00294283 i
 26.2  4.7  0.00293862 i
 26.2  4.8  0.0029383 i
 26.2  4.9  0.00294076 i
 26.2  5  0.00294507 i
 26.2  5.1  0.00295052 i
 26.2  5.2  0.00295656 i
 26.2  5.3  0.00296279 i
 26.2  5.4  0.00296894 i
 26.2  5.5  0.00297481 i
 26.2  5.6  0.00298028 i
 26.2  5.7  0.00298528 i
 26.2  5.8  0.00298975 i
 26.2  5.9  0.00299366 i
 26.2  6  0.00299701 i
 26.2  6.1  0.00299978 i
 26.2  6.2  0.00300198 i
 26.2  6.3  0.00300362 i
 26.2  6.4  0.0030047 i
 26.2  6.5  0.00300525 i
 26.2  6.6  0.00300527 i
 26.2  6.7  0.0030048 i
 26.2  6.8  0.00300385 i
 26.2  6.9  0.00300246 i
 26.2  7  0.00300064 i
 26.2  7.1  0.00299842 i
 26.2  7.2  0.00299584 i
 26.2  7.3  0.00299292 i
 26.2  7.4  0.00298969 i
 26.2  7.5  0.0029862 i
 26.2  7.6  0.00298246 i
 26.2  7.7  0.00297851 i
 26.2  7.8  0.00297439 i
 26.2  7.9  0.00297012 i
 26.2  8  0.00296573 i
 26.2  8.1  0.00296126 i
 26.2  8.2  0.00295674 i
 26.2  8.3  0.00295218 i
 26.2  8.4  0.00294762 i
 26.2  8.5  0.00294308 i
 26.2  8.6  0.00293857 i
 26.2  8.7  0.00293413 i
 26.2  8.8  0.00292975 i
 26.2  8.9  0.00292547 i
 26.2  9  0.00292128 i
 26.2  9.1  0.00291722 i
 26.2  9.2  0.00291329 i
 26.2  9.3  0.00290953 i
 26.2  9.4  0.00290596 i
 26.2  9.5  0.00290264 i
 26.2  9.6  0.00289963 i
 26.2  9.7  0.00289697 i
 26.2  9.8  0.00289469 i
 26.2  9.9  0.00289261 i
 26.2  10  0 i

# IsoCurve 39, 201 points
# x y z type
 26.1 -10  0 i
 26.1 -9.9 -0.00299032 i
 26.1 -9.8 -0.00299123 i
 26.1 -9.7 -0.00299194 i
 26.1 -9.6 -0.00299261 i
 26.1 -9.5 -0.00299334 i
 26.1 -9.4 -0.00299425 i
 26.1 -9.3 -0.00299541 i
 26.1 -9.2 -0.00299686 i
 26.1 -9.1 -0.00299862 i
 26.1 -9 -0.0030007 i
 26.1 -8.9 -0.00300308 i
 26.1 -8.8 -0.00300572 i
 26.1 -8.7 -0.00300861 i
 26.1 -8.6 -0.00301168 i
 26.1 -8.5 -0.00301491 i
 26.1 -8.4 -0.00301823 i
 26.1 -8.3 -0.00302161 i
 26.1 -8.2 -0.00302499 i
 26.1 -8.1 -0.00302832 i
 26.1 -8 -0.00303155 i
 26.1 -7.9 -0.00303462 i
 26.1 -7.8 -0.00303748 i
 26.1 -7.7 -0.00304007 i
 26.1 -7.6 -0.00304234 i
 26.1 -7.5 -0.00304421 i
 26.1 -7.4 -0.00304561 i
 26.1 -7.3 -0.00304648 i
 26.1 -7.2 -0.00304672 i
 26.1 -7.1 -0.00304624 i
 26.1 -7 -0.00304492 i
 26.1 -6.9 -0.0030426 i
 26.1 -6.8 -0.00303909 i
 26.1 -6.7 -0.0030341 i
 26.1 -6.6 -0.00302718 i
 26.1 -6.5 -0.00301769 i
 26.1 -6.4 -0.00300462 i
 26.1 -6.3 -0.00298642 i
 26.1 -6.2 -0.00296078 i
 26.1 -6.1 -0.00292435 i
 26.1 -6 -0.00287245 i
 26.1 -5.9 -0.00279885 i
 26.1 -5.8 -0.00269586 i
 26.1 -5.7 -0.00255482 i
 26.1 -5.6 -0.00236748 i
 26.1 -5.5 -0.00212856 i
 26.1 -5.4 -0.00183977 i
 26.1 -5.3 -0.00151542 i
 26.1 -5.2 -0.0011893 i
 26.1 -5.1 -0.000921669 i
 26.1 -5 -0.000804596 i
 26.1 -4.9 -0.000963063 i
 26.1 -4.8 -0.00154885 i
 26.1 -4.7 -0.00272486 i
 26.1 -4.6 -0.00463906 i
 26.1 -4.5 -0.00738982 i
 26.1 -4.4 -0.010988 i
 26.1 -4.3 -0.0153241 i
 26.1 -4.2 -0.0201493 i
 26.1 -4.1 -0.0250809 i
 26.1 -4 -0.0296347 i
 26.1 -3.9 -0.0332835 i
 26.1 -3.8 -0.0355313 i
 26.1 -3.7 -0.0359875 i
 26.1 -3.6 -0.0344231 i
 26.1 -3.5 -0.0307909 i
 26.1 -3.4 -0.0252045 i
 26.1 -3.3 -0.0178778 i
 26.1 -3.2 -0.00904116 i
 26.1 -3.1  0.00114318 i
 26.1 -3  0.0126408 i
 26.1 -2.9  0.0255632 i
 26.1 -2.8  0.0401378 i
 26.1 -2.7  0.0566402 i
 26.1 -2.6  0.0753078 i
 26.1 -2.5  0.096261 i
 26.1 -2.4  0.119452 i
 26.1 -2.3  0.14465 i
 26.1 -2.2  0.171466 i
 26.1 -2.1  0.199394 i
 26.1 -2  0.227866 i
 26.1 -1.9  0.256304 i
 26.1 -1.8  0.284144 i
 26.1 -1.7  0.310856 i
 26.1 -1.6  0.33595 i
 26.1 -1.5  0.358962 i
 26.1 -1.4  0.379462 i
 26.1 -1.3  0.397047 i
 26.1 -1.2  0.411353 i
 26.1 -1.1  0.422067 i
 26.1 -1  0.428952 i
 26.1 -0.9  0.431853 i
 26.1 -0.8  0.430722 i
 26.1 -0.7  0.425618 i
 26.1 -0.6  0.416708 i
 26.1 -0.5  0.404265 i
 26.1 -0.4  0.388651 i
 26.1 -0.3  0.370307 i
 26.1 -0.2  0.349731 i
 26.1 -0.1  0.327467 i
 26.1  0  0.304079 i
 26.1  0.1  0.280135 i
 26.1  0.2  0.256186 i
 26.1  0.3  0.232741 i
 26.1  0.4  0.21024 i
 26.1  0.5  0.189031 i
 26.1  0.6  0.169352 i
 26.1  0.7  0.151313 i
 26.1  0.8  0.134902 i
 26.1  0.9  0.120002 i
 26.1  1  0.106423 i
 26.1  1.1  0.0939435 i
 26.1  1.2  0.0823588 i
 26.1  1.3  0.0715185 i
 26.1  1.4  0.0613493 i
 26.1  1.5  0.0518589 i
 26.1  1.6  0.0431187 i
 26.1  1.7  0.0352337 i
 26.1  1.8  0.0283067 i
 26.1  1.9  0.0224073 i
 26.1  2  0.0175522 i
 26.1  2.1  0.0136989 i
 26.1  2.2  0.0107531 i
 26.1  2.3  0.00858414 i
 26.1  2.4  0.00704421 i
 26.1  2.5  0.00598661 i
 26.1  2.6  0.00527923 i
 26.1  2.7  0.00481258 i
 26.1  2.8  0.00450235 i
 26.1  2.9  0.00428805 i
 26.1  3  0.00412911 i
 26.1  3.1  0.00400017 i
 26.1  3.2  0.00388656 i
 26.1  3.3  0.0037806 i
 26.1  3.4  0.00367884 i
 26.1  3.5  0.00358027 i
 26.1  3.6  0.00348526 i
 26.1  3.7  0.00339485 i
 26.1  3.8  0.0033104 i
 26.1  3.9  0.00323333 i
 26.1  4  0.00316484 i
 26.1  4.1  0.00310584 i
 26.1  4.2  0.00305677 i
 26.1  4.3  0.00301758 i
 26.1  4.4  0.00298777 i
 26.1  4.5  0.00296644 i
 26.1  4.6  0.00295245 i
 26.1  4.7  0.0029445 i
 26.1  4.8  0.0029413 i
 26.1  4.9  0.00294167 i
 26.1  5  0.00294457 i
 26.1  5.1  0.00294913 i
 26.1  5.2  0.00295467 i
 26.1  5.3  0.00296069 i
 26.1  5.4  0.0029668 i
 26.1  5.5  0.00297275 i
 26.1  5.6  0.00297835 i
 26.1  5.7  0.00298351 i
 26.1  5.8  0.00298813 i
 26.1  5.9  0.0029922 i
 26.1  6  0.00299568 i
 26.1  6.1  0.00299856 i
 26.1  6.2  0.00300085 i
 26.1  6.3  0.00300256 i
 26.1  6.4  0.0030037 i
 26.1  6.5  0.00300428 i
 26.1  6.6  0.00300433 i
 26.1  6.7  0.00300387 i
 26.1  6.8  0.00300292 i
 26.1  6.9  0.00300151 i
 26.1  7  0.00299966 i
 26.1  7.1  0.00299741 i
 26.1  7.2  0.00299479 i
 26.1  7.3  0.00299183 i
 26.1  7.4  0.00298855 i
 26.1  7.5  0.002985 i
 26.1  7.6  0.00298121 i
 26.1  7.7  0.0029772 i
 26.1  7.8  0.00297301 i
 26.1  7.9  0.00296868 i
 26.1  8  0.00296423 i
 26.1  8.1  0.0029597 i
 26.1  8.2  0.00295511 i
 26.1  8.3  0.00295049 i
 26.1  8.4  0.00294587 i
 26.1  8.5  0.00294127 i
 26.1  8.6  0.00293671 i
 26.1  8.7  0.00293221 i
 26.1  8.8  0.00292778 i
 26.1  8.9  0.00292346 i
 26.1  9  0.00291924 i
 26.1  9.1  0.00291515 i
 26.1  9.2  0.00291121 i
 26.1  9.3  0.00290746 i
 26.1  9.4  0.00290393 i
 26.1  9.5  0.00290069 i
 26.1  9.6  0.00289783 i
 26.1  9.7  0.00289543 i
 26.1  9.8  0.00289358 i
 26.1  9.9  0.00289219 i
 26.1  10  0 i

# IsoCurve 40, 201 points
# x y z type
 26 -10  0 i
 26 -9.9 -0.00298835 i
 26 -9.8 -0.00298979 i
 26 -9.7 -0.00299084 i
 26 -9.6 -0.00299172 i
