3.54,5.58398,-0.4583,-2.00887,-2.0115
3.56,5.56451,-0.454876,-2.00191,-2.00264
3.58,5.54702,-0.449365,-1.99379,-1.99299
3.6,5.53184,-0.441975,-1.98461,-1.98262
3.62,5.51922,-0.432978,-1.97451,-1.97158
3.64,5.50925,-0.422699,-1.9636,-1.95998
3.66,5.50191,-0.4115,-1.95205,-1.9479
3.68,5.49705,-0.399767,-1.94003,-1.93545
3.7,5.49446,-0.387896,-1.92771,-1.92274
3.72,5.49379,-0.376278,-1.91526,-1.90991
3.74,5.49467,-0.365288,-1.90287,-1.89705
3.76,5.49665,-0.355266,-1.89072,-1.88432
3.78,5.49927,-0.346513,-1.87896,-1.87181
3.8,5.50206,-0.339278,-1.86776,-1.85966
3.82,5.50455,-0.333754,-1.85724,-1.84797
3.84,5.50633,-0.330069,-1.84752,-1.83683
3.86,5.50701,-0.328289,-1.8387,-1.82634
3.88,5.50628,-0.328414,-1.83084,-1.81657
3.9,5.50389,-0.330383,-1.82399,-1.80757
3.92,5.49968,-0.334074,-1.81816,-1.79937
3.94,5.49355,-0.339315,-1.81335,-1.79199
3.96,5.48551,-0.345886,-1.8095,-1.78543
3.98,5.47564,-0.353537,-1.80658,-1.77966
4,5.46408,-0.361989,-1.80448,-1.77465
4.02,5.45105,-0.370947,-1.80313,-1.77034
4.04,5.43681,-0.380111,-1.80239,-1.76666
4.06,5.42168,-0.389189,-1.80216,-1.76354
4.08,5.406,-0.3979,-1.80229,-1.76087
4.1,5.39011,-0.40599,-1.80266,-1.75857
4.12,5.37439,-0.413234,-1.80313,-1.75654
4.14,5.35915,-0.419442,-1.80358,-1.75467
4.16,5.34474,-0.42447,-1.80389,-1.75286
4.18,5.33142,-0.428216,-1.80395,-1.75102
4.2,5.31945,-0.430623,-1.80366,-1.74907
4.22,5.309,-0.431678,-1.80296,-1.74692
4.24,5.3002,-0.431415,-1.80178,-1.74451
4.26,5.29312,-0.429905,-1.80008,-1.74179
4.28,5.28778,-0.427258,-1.79783,-1.7387
4.3,5.28412,-0.423615,-1.79502,-1.73521
4.32,5.28203,-0.41914,-1.79166,-1.73131
4.34,5.28136,-0.414017,-1.78777,-1.72699
4.36,5.2819,-0.408438,-1.78339,-1.72225
4.38,5.28341,-0.4026,-1.77855,-1.7171
4.4,5.28563,-0.396697,-1.77331,-1.71156
4.42,5.28828,-0.390912,-1.76773,-1.70567
4.44,5.29107,-0.385414,-1.76186,-1.69945
4.46,5.29371,-0.380353,-1.75577,-1.69293
4.48,5.29592,-0.375851,-1.74952,-1.68618
4.5,5.29747,-0.372006,-1.74317,-1.67921
4.52,5.29813,-0.368885,-1.73677,-1.67209
4.54,5.29772,-0.366528,-1.73037,-1.66486
4.56,5.29609,-0.364943,-1.72401,-1.65755
4.58,5.29314,-0.364112,-1.71774,-1.65021
